"article_ID","herbivore_gr_ID_higher_diversity","herbivore_gr_ID_lower_diversity","contrast","change.long","change","herbivore_fgr_ID_higher_diversity","herbivore_fgr_ID_lower_diversity","contrast_f","change.long_f","change_f","study_ID","herbivore_gr_nr_high","herbivore_gr_nr_low","herbivore_fgr_nr_high","herbivore_fgr_nr_low","change.num","change.num.f"
"1","invertebrate_herbivores","invertebrate_herbivores","invertebrate_herbivores | invertebrate_herbivores","no_contrast","zero","inv","inv","inv | inv","no_contrast","zero","1_a",1,1,1,1,0,0
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_e",2,0,2,0,2,2
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_f",2,0,2,0,2,2
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_g",1,0,1,0,1,1
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_h",1,0,1,0,1,1
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_i",2,0,2,0,2,2
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_j",2,0,2,0,2,2
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_k",1,0,1,0,1,1
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_l",1,0,1,0,1,1
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_m",2,0,2,0,2,2
"1604","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1604_n",2,0,2,0,2,2
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_o",1,0,1,0,1,1
"1604","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","1604_p",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_a",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_b",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_c",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_d",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_e",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_f",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_g",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_h",1,0,1,0,1,1
"1665","invertebrate_herbivores","zero","invertebrate_herbivores | zero","invertebrate_herbivores","Inv","inv","zero","inv | zero","inv","inv","1665_i",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_a",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_c",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_d",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_e",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_f",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_g",1,0,1,0,1,1
"169","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","169_h",1,0,1,0,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_a",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_aa",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ab",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ac",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ad",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ae",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_af",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ag",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ah",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ai",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_aj",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ak",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_al",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_am",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_an",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ao",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ap",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_aq",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ar",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_as",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_at",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_au",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_av",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_aw",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ax",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ay",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_az",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_b",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_ba",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_bb",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_bc",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_c",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_d",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_e",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_f",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_g",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_h",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_i",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_j",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_k",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_l",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_m",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_n",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_o",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_p",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_q",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_r",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_s",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_t",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_u",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_v",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_w",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_x",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_y",2,1,2,1,1,1
"17","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","17_z",2,1,2,1,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_a",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aa",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aaa",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aab",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aac",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aad",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aae",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aaf",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aag",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aah",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aai",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aaj",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aak",1,0,1,0,1,1
"170","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","170_aal",1,0,1,0,1,1
